"dog_id","cslb_active_6mo","cslb_avoid","cslb_date","cslb_defecate_6mo","cslb_find_food","cslb_food_6mo","cslb_other_changes","cslb_pace","cslb_pace_6mo","cslb_recognize","cslb_recognize_6mo","cslb_score","cslb_stare","cslb_stare_6mo","cslb_stuck","cslb_walk_walls"
56603,2,2,"2020-11-09",3,1,3,"Due to covid restrictions, we have been working from home since March. As a result, we have noticed her social separation anxiety has increased slightly. She prefers the pack to stay together. ;)  ",1,3,1,3,35,2,3,1,1
87596,3,1,"2020-12-08",3,1,3,"None so far",1,3,1,3,34,1,3,1,1
35247,4,1,"2020-11-06",3,1,3,"Unsure if this is thinking/information processing, but after his leg was amputated he sometimes has trouble laying down, and will circle extra times or whine at me about it.",1,3,1,3,40,5,3,2,1
37810,3,1,"2020-12-10",3,1,3,"Same level of activity...same loveable pup",1,3,1,3,34,1,3,1,1
66098,3,1,"2020-12-10",3,1,3,"No change.  ",2,3,1,3,37,3,3,1,1
14728,2,1,"2020-12-02",3,2,3,"""Walter seems, what we like to call, """"under-served"""" in the past six months. Since we are home all day, every day (due to the pandemic) he seems largely bored and unsatisfied. I am sure it is confusing because, even though we are home, we are still busy working and cannot devote significant portions of our designated workday to pet-attention.  """,4,4,1,3,43,5,4,1,1
84925,3,2,"2020-11-24",3,2,3,"No changes",1,3,1,3,36,1,3,1,1
19712,3,4,"2020-11-17",3,2,3,"She has definitely slowed down physically, but her cognitive abilities are about the same.",1,3,1,3,38,1,3,1,1
89123,3,1,"2020-12-28",3,1,3,"None",1,3,1,3,34,1,3,1,1
81861,4,1,"2020-11-09",3,1,3,NA,1,3,1,3,35,1,3,1,1
19443,3,1,"2020-11-05",3,1,3,"Her thinking and cognitive processing seem the same",1,3,1,3,34,1,3,1,1
13064,3,1,"2020-11-15",3,1,3,NA,1,3,1,3,34,1,3,1,1
64837,3,1,"2020-11-15",3,2,3,"Nope",3,3,1,3,40,4,3,1,1
91860,4,1,"2020-12-18",3,1,3,"No, he is just now almost 1 year old so I think any changes would be related to that. ",1,3,1,3,35,1,3,1,1
35047,2,1,"2020-11-06",3,2,3,NA,1,3,1,3,34,1,3,1,1
81720,1,1,"2020-11-05",3,1,3,"He is an 11 month old puppy. He has developed amazing problem solving skills and sometimes seems smarter than us!  He loves to figure things out. ",1,3,1,3,32,1,3,1,1
59914,3,1,"2020-11-05",3,1,3,"she likes being alone sometimes. sometimes she wants to sit with us while watching tv, sometimes she goes into another room to sleep. this has only really happened since we're home much more during covid.",2,3,1,3,37,1,3,3,1
52899,4,1,"2020-11-06",3,1,3,NA,1,3,1,3,35,1,3,1,1
79179,4,1,"2020-11-05",3,3,3,"Diagnosed with diabetes about 8 months ago, lost most of his vision around that time.",5,1,2,3,46,4,2,3,3
70896,3,1,"2020-11-15",3,1,3,"No",1,3,1,3,34,1,3,1,1
63960,3,2,"2020-11-06",3,1,3,NA,1,3,1,3,35,1,3,1,1
83918,3,1,"2020-12-06",3,1,3,"she is doing really well  with her training since she started classes 2 months ago: heeling, staying, walking on a leash. she is very trainable.",1,3,1,3,34,1,3,1,1
87355,3,2,"2020-11-28",3,1,3,NA,1,3,1,3,35,1,3,1,1
89988,3,2,"2020-12-05",3,2,3,"no",1,3,1,3,36,1,3,1,1
14896,3,1,"2020-11-04",3,1,3,"Rascal has always loved jumping into people's laps. In the last six months he has become more reluctant to do this, sometimes staring at the lap but not launching himself into it. He has not been diagnosed with arthritis or any other physical limitation, but he is perhaps developing some reduced range of motion in his hindquarters. However, he still jumps readily onto chairs and sofas on which he is allowed to go, so if this is a physical issue, it appears at this time to be a mild one.",1,3,1,3,34,1,3,1,1
67586,3,1,"2020-12-29",3,1,3,"If anything, she is a little bit sharper.  We joke about her aging Benjamin Button style.  We suspect she is much less anxious than she was previously, which is allowing her to attend to stimuli better.  She now looks in the direction we point and successfully retrieves treats from a puzzle board (which she does by sliding a circular shape on a track).",1,3,1,3,34,1,3,1,1
55420,3,1,"2020-11-05",3,1,3,NA,1,3,1,3,34,1,3,1,1
75275,4,1,"2020-12-21",3,1,3,"She has neuritis of cranial nerves 7 and 8. She has episodes where she stares multiple times a day. Over the past 6 months, the frequency of episodes has increased.",1,3,1,3,39,4,4,1,1
8020,3,1,"2020-11-05",3,1,3,"""Alex seems to be more in sync with me with regard to things she should pay attention to, e.g. inexplicable noises outside or around the house. I interpret this as a sign of maturity and a faint hope that she will improve upon her """"ranch security"""" duties.""",1,3,1,3,34,1,3,1,1
50877,4,1,"2020-11-15",3,2,3,"He is very keen on finding ways to communicate that he would like an extra cookie, apple slice, or whatever he is wanting.  He gives a pathetic sounding wuffle when he wants a boost onto MY bed so he can take a nap after breakfast!  Fully capable of jumping up there, but that's no fun when mom could help me and oh yeah, give me a little rub down while she's there!  I can see his eyes shifting side to side when he's thinking something up!",1,3,1,3,36,1,3,1,1
69045,4,1,"2020-12-07",3,1,3,"none noted",1,3,1,3,35,1,3,1,1
79098,3,1,"2020-11-06",3,1,3,"No",1,3,2,3,35,1,3,1,1
55434,3,1,"2020-11-10",3,1,3,NA,1,3,1,3,34,1,3,1,1
81571,3,1,"2020-11-15",3,1,3,"No",2,3,1,3,35,1,3,1,1
84397,3,1,"2020-11-19",3,2,3,"At 12 years of age, Tobi continues to be bright and alert. I imagine (though I didn't know her when she was younger) that she sleeps more now.",1,3,1,3,35,1,3,1,1
71549,4,2,"2020-11-05",3,1,3,"no. though I think he's getting cataracts. He's not as accurate at catching the Frisbee as he used to be.",3,3,1,3,40,3,3,1,1
8732,4,1,"2020-12-01",3,1,3,"Over the last 6 months she has become more agitated and barking at strangers especially men. ",1,3,1,3,35,1,3,1,1
87079,4,1,"2020-11-15",3,1,3,"he acts more bonded to me, needing to be by my side. When we visit at our best friends (mine and his), he is anxious about being separated from me.",1,3,1,3,35,1,3,1,1
37535,3,1,"2020-11-05",3,1,3,"Gabby continues to learn more tricks and commands as she ages.  For the first two years, Gabby did not take treats.  Once I found treats she enjoys, teaching her to be calm when we walked past dogs on the sidewalk has become easier.  Gabby only within the last year has been more motivated by food (will be 5 in two weeks).  She still does not finish 2 cups of kibble per day on a regular basis. So in the last 6 months Gabby has become easier to teach and with improved thinking and processing.",5,3,1,3,42,5,3,1,1
13102,2,1,"2020-11-04",3,2,3,"Nothing. He's the same dog as always",1,3,1,3,35,1,3,2,1
42220,2,1,"2020-11-04",3,1,3,"We had to put our other dog who was 15 down about a month ago. Lila seems more attached since then and lays closer by us throughout the day.",1,3,2,3,34,1,3,1,1
90149,3,1,"2020-11-26",3,1,3,"None",1,3,1,3,34,1,3,1,1
4919,3,1,"2020-11-05",3,2,3,"no changes",1,3,1,3,35,1,3,1,1
73678,4,1,"2020-11-05",3,1,3,"None at this time.",1,3,1,3,37,3,3,1,1
90204,4,3,"2020-11-26",3,1,3,"Moose is slower to respond to his name than 6 months ago. Sometimes I have to repeat commands several times before he seems to understand, such as coming in the house. He used to quickly follow me, now he doesn't seem to grasp coming into the house",4,5,3,3,50,5,4,2,1
86425,3,1,"2020-11-17",3,1,3,"No changes.",1,3,1,3,34,1,3,1,1
15909,3,3,"2020-11-05",3,1,3,"In the woods we go in everyday, if I get just out of her sight she barks an alarm. She started doing this in the last year or so. ",1,3,1,3,36,1,3,1,1
73860,2,1,"2020-11-05",3,1,3,NA,1,3,1,3,33,1,3,1,1
89690,3,1,"2020-11-24",3,1,3,"Still goes to bed with me, but gets up more in the middle of the night to lay on the couch in the living room with my husband if he is awake watching TV or something",1,3,1,3,35,2,3,1,1
29382,2,4,"2020-11-04",3,1,3,"""Walter is more territorial about the house -- he barks more loudly and more frequently when the mail carrier arrives, or when he sees people he doesn't know outside. But he also seems to have a strong recognition capability, and only barks at *unfamiliar* strangers or dogs when he sees them outside the house (when he's sitting in the window), and has learned quickly not to bark at the gardener, the in-laws of the next-door neighbors who visit regularly, etc. He has also picked up on new words (""""pupsicle"""" for a frozen treat, for instance) and learned new behaviors (waiting to hear the word """"okay"""" before he eats his food) *without* formally being trained on these.""",1,3,1,3,36,1,3,1,1
53125,4,1,"2020-11-05",3,2,3,"I don't notice a change in the thinking or information.  I do notice that she spends a lot of time laying down on her bed, but not asleep.  I actually didn't notice that behavior until your initial questionnaire.  While she lays around alot on her bed, she doesn't appear to be sleeping.  This is not a new behavior, but one that has been  going on for years.  ",1,3,1,3,36,1,3,1,1
47336,3,5,"2020-11-20",3,1,3,"none",1,3,1,3,38,1,3,1,1
39314,4,1,"2020-11-24",3,2,3,"No",1,3,1,3,36,1,3,1,1
88506,3,3,"2020-11-05",3,1,3,NA,1,3,1,3,36,1,3,1,1
26800,2,1,"2020-11-16",3,2,3,"None",1,3,1,3,35,2,3,1,1
44146,3,1,"2020-12-23",3,1,3,"some real good days, some slow days...she's pushing 18 that we know, still very affectionate, loves her food and treats...has good days when zooms all over the yard and goes  for long walks",5,3,1,3,42,5,3,1,1
23861,2,1,"2020-11-04",3,2,2,"Not that I can think of",4,3,1,3,36,1,3,2,1
87802,3,1,"2020-11-15",1,1,1,NA,1,1,1,1,24,5,3,1,1
75351,3,1,"2020-11-09",3,1,3,"Nope.  He's the same.    (My older dog, I didnt do the study on him, it said to only do 1 pet in the household, I did the younger one assuming he'd have more time to age & collect information from, but my older dog he's about to turn 14 and he's just starting to show signs of all these questions you asked me.  He walks the back yard in circles and does the staring into space.  Like he has dementia.  Breaks my heart. )",1,3,1,3,34,1,3,1,1
52881,4,1,"2020-11-05",3,1,3,"Less active due to seasonal weather, less daylight hours and less time outside",1,3,1,3,36,2,3,1,1
69620,3,1,"2020-11-11",3,1,3,"""She is very smart. We have another dog and when they play, he runs more than she does. She will watch him running, stop and observe a path that she thinks he will take, and then will so to say """"cut him off at the pass"""" and continue to play with him. She is very observant and I believe she thinks a situation through a times.""",1,3,1,3,34,1,3,1,1
10514,3,2,"2020-12-04",3,1,3,"No apparent changes in the dog's essential cognition but an occassional tremor in the head. I am curious as to what that is.",1,3,1,3,35,1,3,1,1
15641,3,2,"2020-11-05",3,1,3,NA,1,3,1,3,36,1,3,1,2
27245,3,1,"2020-11-05",3,1,3,NA,1,3,1,3,34,1,3,1,1
74929,3,1,"2020-11-05",3,1,3,"He seems REALLY happy because we are home with him all the time.  ",1,3,1,3,34,1,3,1,1
7945,1,1,"2020-11-05",3,1,3,NA,1,3,1,3,32,1,3,1,1
33075,3,1,"2020-11-05",3,2,3,"No I see no changes ",1,3,1,3,35,1,3,1,1
76194,2,1,"2020-11-04",3,1,3,"Poppy is more engaged with attention seeking (petting) largely because more people at home during day (old parents) here all day petting dog all day long ",1,3,1,3,33,1,3,1,1
4183,5,2,"2020-11-18",3,2,3,"His hearing has declined very rapidly over the past 4-6months. I think it's a little bit nice for him, though, because he sleeps more deeply and is generally less anxious. No physical causes of the change in hearing (no infection, trauma, etc), but probably related to the cognitive decline already noted in his behavior.",1,3,2,3,39,1,3,1,1
38280,3,1,"2020-11-05",3,2,3,"No",1,3,1,3,36,2,3,1,1
60766,3,1,"2020-11-06",3,2,3,NA,1,3,1,3,35,1,3,1,1
41133,3,1,"2020-11-08",3,2,3,"Just in the last couple months, he has started to dribble on the floor when I get home.  He has always greeted me at the door and jumped with excitement to see me.  But a few times when I set my things down and pet him, he dribbles on the floor.",1,3,1,3,37,3,3,1,1
68983,3,1,"2020-11-09",3,2,3,"no",1,3,1,3,35,1,3,1,1
2361,3,1,"2020-11-07",3,1,3,"None.",1,3,1,3,34,1,3,1,1
7105,2,4,"2020-11-05",1,1,3,"""He has become food oriented/motivated. When he used to not even eat unless he was hungry. Now he makes sure to let you know when he """"thinks"""" its meal time. """,4,3,1,3,38,2,3,1,1
76195,3,1,"2020-11-05",3,1,3,"no",1,3,1,3,34,1,3,1,1
19984,2,1,"2020-11-06",3,2,3,"He seems to get more excited and lungs/jumps up at person coming in to house. Also when playing with him, he gets very excited pushing at me and lunging/jumping up on me.",4,3,1,3,37,1,3,1,1
87137,3,1,"2020-11-09",3,1,3,NA,1,3,1,3,34,1,3,1,1
10666,3,1,"2020-11-04",3,1,3,"She has always chased squirrels, she's a First.  This summer she taught herself how to lie in wait, stalk and use concealment.  She caught 4 squirrels this summer.  None in the past.",1,3,1,3,34,1,3,1,1
2022,3,1,"2020-11-14",3,1,3,"None.",1,3,1,3,34,1,3,1,1
56193,2,1,"2020-11-05",3,1,3,"He has been more active and playful since we stopped the prozac",2,3,1,3,35,2,3,1,1
15603,2,4,"2020-11-04",3,1,3,"She had to have surgery for a ruptured CCL in late July 2020. She has struggled to recover from this as her back got very tight and needed some muscle relaxers to help her move better.  During this time, I feel like she's become a little less active -- it's now that I notice sometimes, she'll lay on the floor and stare under the sofa for longer periods of time than usual.",1,3,1,3,38,3,3,1,1
66912,3,1,"2020-11-15",3,1,3,"She has gotten better at finding her toys in brush or wooded areas when playing fetch. ",4,3,1,3,37,1,3,1,1
84717,3,1,"2020-11-24",3,1,3,NA,1,3,1,3,34,1,3,1,1
33105,3,1,"2020-11-22",3,2,3,NA,1,3,1,3,35,1,3,1,1
46544,3,1,"2020-11-15",3,1,3,NA,1,3,1,3,34,1,3,1,1
88666,4,1,"2020-11-15",3,1,3,"She has been harder to train new behaviors to.  It is taking longer to do.  Can't run with me as long before she needs a break due to heavier breathing and panting, increased heart rate.",1,3,1,3,35,1,3,1,1
68426,3,2,"2020-11-09",3,1,3,"He seems to remember things better.  Exactly where he spotted an iguana previously, for example.  ",1,3,1,3,36,2,3,1,1
18803,3,2,"2020-11-15",3,1,3,"None.",1,3,1,3,35,1,3,1,1
61482,4,2,"2020-11-05",3,2,4,NA,1,3,1,3,39,1,3,1,1
18850,3,2,"2020-11-24",3,1,3,"I think Ricky will bark at me more to get my attention if he wants something: to play or go for a walk.  I think he might also mope about (not aimlessly but perhaps lying on the couch or floor) because we do not go to the dog park or doggy dare care as much due to the pandemic. But I think that's understandable. ",1,3,3,3,38,1,3,2,1
91049,3,1,"2020-11-28",3,1,3,"No, he's still pretty crisp and on the ball.",1,3,1,3,34,1,3,1,1
70859,2,1,"2020-11-28",3,1,3,"We haven't noticed any changes in her thinking or information processing. She experienced an upheaval 12 months ago when her fur brother Bandit passed away. Since then, she has become more vocal: howling and wooing when she wants attention or something to do.  Now that she is the only pup, she eats more slowly than she did when Bandit was alive!",1,3,1,3,33,1,3,1,1
43176,3,1,"2020-11-04",3,2,3,NA,1,3,1,3,35,1,3,1,1
30845,5,5,"2020-11-11",3,1,3,"Her ability to hear well has certainly decreased causing decreased information processing.  Often she misinterprets sounds ---for instance, when she hears the ding of an incoming text on my phone, she barks and goes to the front door thinking its the doorbell.",1,3,1,3,40,1,3,1,1
35982,3,1,"2020-11-16",3,1,3,"We have struggled with her off-leash recall since we adopted her five years ago.  Recently, she seems to have finally made the connection that coming back results in good things and means she can usually return to exploring.  ",2,3,1,3,35,1,3,1,1
72454,3,1,"2020-11-14",3,1,3,NA,1,3,1,3,34,1,3,1,1
8936,3,1,"2020-11-15",3,1,3,"no",1,3,1,3,34,1,3,1,1
84553,3,1,"2020-11-08",3,1,3,"No",1,3,1,3,34,1,3,1,1
48597,3,1,"2020-11-15",3,1,3,"No, nothing observed.",1,3,1,3,34,1,3,1,1
10786,3,1,"2020-11-20",3,2,3,"no",1,3,1,3,35,1,3,1,1
69032,3,1,"2020-11-22",3,1,3,"none",1,3,1,3,34,1,3,1,1
90503,1,3,"2020-11-28",3,1,3,"No. She is still a puppy",1,3,1,3,34,1,3,1,1
39748,3,1,"2020-12-16",3,1,3,NA,1,3,1,3,34,1,3,1,1
83550,1,1,"2020-11-05",3,1,3,NA,1,3,1,3,32,1,3,1,1
46985,3,2,"2020-11-15",3,1,3,"No. Violet is active and exhibits normal pointer working dog behavior.",1,3,1,3,35,1,3,1,1
81422,3,1,"2020-11-15",3,1,3,NA,1,3,1,3,34,1,3,1,1
91301,3,1,"2020-11-30",3,1,3,NA,1,3,1,3,34,1,3,1,1
71933,3,1,"2020-11-07",3,1,3,"Dexter is five years old; my wife and I are 72. We have a lot more cognitive decline than he does. I call him Dexter the Great Observer. He watches us constantly and figures out how to put that to best use. He seems to be continually learning and getting smarter.",1,3,1,3,34,1,3,1,1
56113,3,1,"2020-11-15",3,1,3,NA,1,3,1,3,34,1,3,1,1
34904,3,5,"2020-11-04",3,1,3,"I definitely see him trying to learn more now than he did six months ago when he'd just look at me like I was crazy or something. Now I can see him actively working to understand and get it right.",4,2,1,3,40,1,3,1,1
178,3,5,"2020-11-04",3,1,3,"Covid deprived us of our regular activities.  She couldn't travel with us because we didn't travel. Her grandma can't stay with us like she normally does, so the child us deprived of attention.  I don't think her being sad sometimes is age related. Its more that she gets less attention and entertainment compared to what she normally gets.",1,3,1,3,38,1,3,1,1
