"dog_id","hs_condition","hs_condition_cause_other_description","hs_condition_is_congenital","hs_condition_other_description","hs_condition_type","hs_diagnosis_month","hs_diagnosis_year","hs_eye_condition_cause","hs_follow_up_ongoing","hs_neurological_condition_vestibular_disease_type","hs_required_surgery_or_hospitalization"
33174,405,NA,"False",NA,4,1,2017,NA,"True",NA,4
33174,408,NA,"False",NA,4,1,2017,NA,"True",NA,4
33174,423,NA,"False",NA,4,1,2017,NA,"True",NA,4
33174,1198,NA,"False","arthritis",11,1,2017,NA,"True",NA,4
33174,1705,NA,"False","Marijuana",17,10,2015,NA,"False",NA,2
732,304,NA,"False",NA,3,1,2010,NA,"True",NA,1
732,305,NA,"False",NA,3,1,2010,NA,"True",NA,1
732,432,NA,"False",NA,4,6,2009,NA,"True",NA,4
732,706,NA,"False",NA,7,1,2017,NA,"False",NA,4
732,1306,NA,"False",NA,13,7,2020,NA,"True",NA,4
732,1616,NA,"False",NA,16,6,2010,NA,"False",NA,4
732,1622,NA,"False",NA,16,6,2010,NA,"False",NA,4
732,1627,NA,"False",NA,16,6,2010,NA,"True",NA,4
24337,313,NA,"False",NA,3,2,2017,NA,"True",NA,4
24337,1801,NA,"False",NA,18,8,2019,NA,"False",NA,4
24337,1898,NA,"False","Too close clipped nails ",18,5,2018,NA,"False",NA,4
29174,305,NA,"False",NA,3,3,2014,NA,"False",NA,1
29174,1113,NA,"False",NA,11,2,2019,NA,"False",NA,4
72293,102,NA,"False",NA,1,8,2019,NA,"False",NA,4
72293,423,NA,"False",NA,4,6,2012,NA,"False",NA,4
72293,1801,NA,"False",NA,18,6,2010,NA,"False",NA,4
72293,1816,NA,"False",NA,18,12,2014,NA,"False",NA,1
82526,1616,NA,"False",NA,16,7,2020,NA,"False",NA,4
51053,1108,NA,"False",NA,11,8,2019,NA,"False",NA,4
51053,1616,NA,"False",NA,16,12,2009,NA,"False",NA,4
51053,1798,NA,"False","Macadamia nuts",17,2,2012,NA,"False",NA,4
51053,1816,NA,"False",NA,18,3,2011,NA,"False",NA,4
22835,1898,NA,"False","Soft tissue injury",18,8,2019,NA,"False",NA,4
67613,113,NA,"False",NA,1,3,2013,NA,"True",NA,3
67613,1117,NA,"False",NA,11,8,2014,NA,"True",NA,3
67613,1622,NA,"False",NA,16,11,2013,NA,"True",NA,4
17258,305,NA,"False",NA,3,6,2020,NA,"False",NA,1
17258,306,NA,"False",NA,3,6,2020,NA,"False",NA,1
17258,1627,NA,"False",NA,16,9,2015,NA,"False",NA,4
13061,428,NA,"False",NA,4,1,2020,NA,"False",NA,1
13061,908,NA,"False",NA,9,8,2019,NA,"True",NA,4
13629,510,NA,"False",NA,5,6,2018,NA,"False",NA,4
78635,306,NA,"False",NA,3,8,2010,NA,"False",NA,4
78635,504,NA,"False",NA,5,2,2018,NA,"True",NA,4
78635,998,NA,"False","single large fluid filled cyst",9,9,2017,NA,"True",NA,1
78635,1114,NA,"False",NA,11,3,2018,NA,"False",NA,1
78635,1710,NA,"False","rimadyl",17,5,2008,NA,"False",NA,2
78635,1805,NA,"False",NA,18,6,2013,NA,"False",NA,4
44227,708,NA,"False",NA,7,6,2019,NA,"False",NA,4
44227,1617,NA,"False",NA,16,6,20190192019,NA,"False",NA,4
44227,1703,NA,"False",NA,17,4,2017,NA,"False",NA,4
2732,304,NA,"False",NA,3,11,2018,NA,"False",NA,4
2732,305,NA,"False",NA,3,11,2018,NA,"False",NA,1
2732,426,NA,"False",NA,4,9,2020,NA,"False",NA,4
2732,1113,NA,"False",NA,11,11,2016,NA,"True",NA,4
2732,1634,NA,"False",NA,16,8,2017,NA,"True",NA,4
2732,1637,NA,"False",NA,16,2,2016,NA,"True",NA,4
2670,304,NA,"False",NA,3,9,2011,NA,"True",NA,1
2670,305,NA,"False",NA,3,6,2016,NA,"False",NA,1
2670,705,NA,"False",NA,7,9,2011,NA,"True",NA,1
35924,915,NA,"False",NA,9,7,2020,NA,"False",NA,4
31340,202,NA,"False",NA,2,1,2019,NA,"False",NA,4
31340,1813,NA,"False",NA,18,9,2018,NA,"False",NA,4
35023,498,NA,"False","puppy demadectic mange and folliculitis",4,11,2019,NA,"True",NA,4
61554,305,NA,"False",NA,3,12,2018,NA,"False",NA,4
61554,1709,NA,"False",NA,17,8,2017,NA,"False",NA,4
58086,406,NA,"False",NA,4,6,2020,NA,"False",NA,4
58086,428,NA,"False",NA,4,9,2019,NA,"False",NA,4
58086,915,NA,"False",NA,9,6,2020,NA,"False",NA,4
58086,1110,NA,"False",NA,11,11,2016,NA,"False",NA,1
88095,205,NA,"False",NA,2,3,2018,NA,"False",NA,4
88095,423,NA,"False",NA,4,4,2016,NA,"True",NA,4
88095,504,NA,"False",NA,5,12,2020,NA,"False",NA,4
88095,809,NA,"False",NA,8,5,2017,NA,"True",NA,2
54785,304,NA,"False",NA,3,11,2019,NA,"False",NA,4
54785,1622,NA,"False",NA,16,9,2019,NA,"False",NA,4
92374,404,NA,"False",NA,4,7,2019,NA,"False",NA,4
92374,410,NA,"False",NA,4,7,2018,NA,"False",NA,4
92374,426,NA,"False",NA,4,7,2018,NA,"False",NA,4
92374,1605,NA,"False",NA,16,6,2019,NA,"False",NA,4
56657,709,NA,"False",NA,7,3,2014,NA,"False",NA,2
56657,798,NA,"False","Acid Reflux",7,1,2015,NA,"True",NA,4
56657,1815,NA,"False",NA,18,6,2011,NA,"False",NA,2
74828,201,NA,"False",NA,2,12,2019,NA,"False",NA,4
74828,606,NA,"False",NA,6,12,2016,NA,"True",NA,4
74828,1105,NA,"False",NA,11,6,2019,NA,"False",NA,4
74828,1113,NA,"False",NA,11,6,2019,NA,"False",NA,4
92554,202,NA,"False",NA,2,11,2020,NA,"False",NA,4
92554,406,NA,"False",NA,4,9,2020,NA,"False",NA,4
92554,713,NA,"False",NA,7,1,2020,NA,"False",NA,3
54906,1617,NA,"False",NA,16,9,2011,NA,"True",NA,4
90315,201,NA,"False",NA,2,5,2019,NA,"False",NA,4
90315,305,NA,"False",NA,3,6,2013,NA,"False",NA,3
90315,307,NA,"False",NA,3,6,2010,NA,"False",NA,3
90315,1106,NA,"False",NA,11,9,2017,NA,"False",NA,4
90315,1113,NA,"False",NA,11,2,2020,NA,"True",NA,4
90315,1798,NA,"False","unknown",17,6,2017,NA,"False",NA,4
90315,1802,NA,"False",NA,18,12,2018,NA,"False",NA,3
90315,1898,NA,"False","spinal injury ice/snow",18,2,2017,NA,"False",NA,4
4547,428,NA,"False",NA,4,10,2020,NA,"True",NA,4
10265,1117,NA,"False",NA,11,5,2019,NA,"True",NA,4
10265,1804,NA,"False",NA,18,9,2017,NA,"False",NA,4
10265,1805,NA,"False",NA,18,9,2017,NA,"False",NA,4
10265,1898,NA,"False","Amputation ",18,4,2018,NA,"False",NA,1
63430,398,NA,"True","Overbite",3,8,2017,NA,"False",NA,4
63430,1001,NA,"True",NA,10,8,2017,NA,"False",NA,1
63430,310,NA,"False",NA,3,8,2017,NA,"False",NA,4
82730,108,NA,"False",NA,1,11,2020,NA,"False",NA,4
82730,1312,NA,"False",NA,13,2,2019,NA,"True",NA,4
82730,1813,NA,"False",NA,18,8,2020,NA,"False",NA,4
28926,809,NA,"False",NA,8,3,2016,NA,"False",NA,4
28926,1634,NA,"False",NA,16,10,2010,NA,"False",NA,4
28926,1637,NA,"False",NA,16,10,2010,NA,"False",NA,4
28926,1812,NA,"False",NA,18,10,2015,NA,"False",NA,3
89084,405,NA,"False",NA,4,9,2020,NA,"True",NA,4
41706,407,NA,"False",NA,4,1,2010,NA,"True",NA,4
41706,408,NA,"False",NA,4,1,2010,NA,"True",NA,4
41706,412,NA,"False",NA,4,1,2010,NA,"True",NA,4
41706,504,NA,"False",NA,5,6,2010,NA,"True",NA,4
41706,1215,NA,"False",NA,12,6,2010,NA,"True",NA,4
32666,1198,NA,"True","hip dysplasia",11,7,2019,NA,"False",NA,4
32666,1110,NA,"False",NA,11,7,2019,NA,"False",NA,4
66007,405,NA,"False",NA,4,1,2018,NA,"True",NA,4
66007,426,NA,"False",NA,4,4,2018,NA,"True",NA,4
66007,428,NA,"False",NA,4,6,2020,NA,"False",NA,4
66007,498,NA,"False","Fibropuretic nodule",4,1,2018,NA,"False",NA,1
22885,1118,NA,"False",NA,11,11,2019,NA,"False",NA,4
2526,1627,NA,"False",NA,16,6,2019,NA,"False",NA,4
8587,1198,NA,"True","hip dysplasia",11,4,2010,NA,"False",NA,1
8587,405,NA,"False",NA,4,11,2015,NA,"False",NA,4
8587,1110,NA,"False",NA,11,4,2010,NA,"False",NA,1
8587,1804,NA,"False",NA,18,11,2015,NA,"False",NA,1
32188,412,NA,"False",NA,4,10,2018,NA,"True",NA,4
32188,712,NA,"False",NA,7,10,2018,NA,"True",NA,4
32188,714,NA,"False",NA,7,12,2019,NA,"False",NA,4
32188,1215,NA,"False",NA,12,7,2019,NA,"False",NA,4
32188,1801,NA,"False",NA,18,3,2019,NA,"False",NA,4
88934,304,NA,"False",NA,3,3,2020,NA,"False",NA,1
88934,305,NA,"False",NA,3,3,2020,NA,"False",NA,1
88934,306,NA,"False",NA,3,3,2020,NA,"False",NA,1
88934,307,NA,"False",NA,3,3,2019,NA,"False",NA,4
44127,304,NA,"False",NA,3,8,2019,NA,"True",NA,4
46085,408,NA,"False",NA,4,2,2016,NA,"False",NA,4
46085,807,NA,"False",NA,8,4,2018,NA,"True",NA,3
46085,1605,NA,"False",NA,16,3,2011,NA,"False",NA,4
46085,1704,NA,"False","Ibuprofen",17,4,2013,NA,"False",NA,2
46085,NA,NA,"False",NA,7,NA,NA,NA,NA,NA,NA
53415,117,NA,"False",NA,1,7,2019,NA,"True",NA,4
53415,414,NA,"False",NA,4,1,2016,NA,"False",NA,4
53415,1108,NA,"False",NA,11,11,2014,NA,"False",NA,4
70651,426,NA,"False",NA,4,6,2017,NA,"True",NA,4
70651,706,NA,"False",NA,7,12,2017,NA,"True",NA,4
53579,313,NA,"False",NA,3,9,2014,NA,"False",NA,4
85946,102,NA,"False",NA,1,12,2017,NA,"True",NA,4
85946,304,NA,"False",NA,3,12,2019,NA,"True",NA,1
85946,305,NA,"False",NA,3,12,2018,NA,"True",NA,1
85946,426,NA,"False",NA,4,3,2019,NA,"True",NA,4
85946,1113,NA,"False",NA,11,6,2020,NA,"True",NA,4
40729,305,NA,"False",NA,3,4,2018,NA,"False",NA,1
40729,1614,NA,"False",NA,16,4,2018,NA,"False",NA,4
61520,410,NA,"False",NA,4,6,2014,NA,"False",NA,4
61520,809,NA,"False",NA,8,1,2020,NA,"False",NA,4
61520,916,NA,"False",NA,9,5,2016,NA,"False",NA,4
61520,1015,NA,"False",NA,10,12,2008,NA,"False",NA,4
61520,1113,NA,"False",NA,11,12,2018,NA,"True",NA,4
23124,305,NA,"False",NA,3,7,2020,NA,"False",NA,1
23124,430,NA,"False",NA,4,5,2014,NA,"False",NA,4
23124,1622,NA,"False",NA,16,5,2014,NA,"False",NA,4
23124,1634,NA,"False",NA,16,5,2014,NA,"False",NA,4
23124,1801,NA,"False",NA,18,7,2019,NA,"False",NA,4
32755,426,NA,"False",NA,4,1,2012,NA,"False",NA,4
70490,1112,NA,"False",NA,11,8,2020,NA,"True",NA,4
15361,202,NA,"False",NA,2,5,2015,NA,"False",NA,4
15361,426,NA,"False",NA,4,5,2020,NA,"False",NA,4
15361,1701,NA,"False",NA,17,5,2009,NA,"False",NA,4
15361,1703,NA,"False",NA,17,6,2012,NA,"False",NA,2
72961,305,NA,"False",NA,3,10,2012,NA,"False",NA,4
72961,803,NA,"False",NA,8,11,2018,NA,"True",NA,4
72961,1605,NA,"False",NA,16,8,2019,NA,"False",NA,4
72961,1801,NA,"False",NA,18,6,2016,NA,"False",NA,4
90675,1110,NA,"False",NA,11,5,2018,NA,"True",NA,4
18526,598,NA,"False","Heart disease, set apt for cardiologist for late Nov for further diagnosis",5,10,2020,NA,"True",NA,4
79355,1498,NA,"True","Factor VIII deficiency/Hemophilia A",14,3,2019,NA,"False",NA,3
79355,116,NA,"False",NA,1,10,2018,NA,"False",NA,4
79355,406,NA,"False",NA,4,10,2018,NA,"False",NA,4
79355,421,NA,"False",NA,4,7,2019,NA,"False",NA,4
79355,998,NA,"False","Bilateral chronic degenerative changes to kidneys with renal cortical cysts- incidental finding on MRI for spinal cord",9,6,2020,NA,"False",NA,4
79355,1111,NA,"False",NA,11,6,2020,NA,"True",NA,4
79355,1112,NA,"False",NA,11,6,2020,NA,"True",NA,4
79355,1198,NA,"False","Acute on chronic intervertebral disc extrusion at T13/L1 causing moderate ventral and left lateralizing spinal cord compression",11,6,2020,NA,"True",NA,4
79355,1210,NA,"False",NA,12,6,2020,NA,"True",NA,4
79355,1298,NA,"False","Dorsal subarachnoid diverticula from T5-L2 with minimal to no spinal cord compression",12,6,2020,NA,"True",NA,4
79355,1409,NA,"False",NA,14,3,2019,NA,"False",NA,3
79355,1698,NA,"False","polymicrobial infection with some multi-drug resistance at site of dog bite",16,4,2019,NA,"False",NA,4
79355,1801,NA,"False",NA,18,3,2019,NA,"False",NA,3
85033,304,NA,"False",NA,3,10,2019,NA,"False",NA,4
62629,426,NA,"False",NA,4,4,2019,NA,"False",NA,4
21245,411,NA,"False",NA,4,8,2020,NA,"True",NA,4
21245,705,NA,"False",NA,7,9,2017,NA,"False",NA,4
56108,1703,NA,"False",NA,17,8,2020,NA,"False",NA,4
81180,1801,NA,"False",NA,18,7,2015,NA,"False",NA,4
81180,1816,NA,"False",NA,18,10,2016,NA,"False",NA,4
85711,305,NA,"False",NA,3,5,2018,NA,"False",NA,1
85711,705,NA,"False",NA,7,2,2019,NA,"False",NA,4
85711,1619,NA,"False",NA,16,6,2015,NA,"True",NA,2
68264,116,NA,"False",NA,1,3,2014,NA,"True",NA,4
68264,305,NA,"False",NA,3,10,2017,NA,"False",NA,1
68264,306,NA,"False",NA,3,3,2016,NA,"False",NA,1
68264,604,NA,"False",NA,6,6,2013,NA,"False",NA,4
68264,915,NA,"False",NA,9,2,2020,NA,"True",NA,4
68264,1112,NA,"False",NA,11,4,2013,NA,"True",NA,4
68264,1312,NA,"False",NA,13,10,2017,NA,"True",NA,4
68264,1615,NA,"False",NA,16,12,2011,NA,"False",NA,4
68264,1640,NA,"False",NA,16,7,2015,NA,"False",NA,4
68264,1803,NA,"False",NA,18,5,2013,NA,"False",NA,4
6188,305,NA,"False",NA,3,5,2016,NA,"False",NA,1
6188,1605,NA,"False",NA,16,6,2009,NA,"False",NA,2
6188,1804,NA,"False",NA,18,7,2008,NA,"False",NA,2
92461,305,NA,"False",NA,3,12,2020,NA,"False",NA,1
92461,307,NA,"False",NA,3,12,2020,NA,"False",NA,4
92461,612,NA,"False",NA,6,8,2013,NA,"False",NA,4
92461,1298,NA,"False","Fly biting seizure disorder",12,12,2019,NA,"False",NA,4
92461,1634,NA,"False",NA,16,7,2013,NA,"False",NA,4
11634,704,NA,"True",NA,7,1,2016,NA,"False",NA,1
11634,304,NA,"False",NA,3,3,2019,NA,"False",NA,4
11634,1605,NA,"False",NA,16,10,2018,NA,"False",NA,4
68738,305,NA,"False",NA,3,9,2019,NA,"False",NA,1
68738,405,NA,"False",NA,4,5,2017,NA,"False",NA,4
68738,1623,NA,"False",NA,16,10,2017,NA,"False",NA,4
15411,415,NA,"False",NA,4,10,2020,NA,"False",NA,4
90008,426,NA,"False",NA,4,4,2010,NA,"False",NA,4
90008,504,NA,"False",NA,5,8,2018,NA,"True",NA,4
26064,305,NA,"False",NA,3,9,2017,NA,"False",NA,1
26064,306,NA,"False",NA,3,12,2016,NA,"False",NA,4
26064,408,NA,"False",NA,4,8,2020,NA,"True",NA,4
26064,423,NA,"False",NA,4,4,2019,NA,"False",NA,4
26064,426,NA,"False",NA,4,4,2019,NA,"False",NA,4
26064,1619,NA,"False",NA,16,12,2016,NA,"False",NA,4
26064,1898,NA,"False","Unknown. Adopted at 5 years old with multiple scars. Perhaps bait dog?",18,12,2016,NA,"False",NA,4
14646,298,NA,"False","frequent yeast infections",2,5,2020,NA,"False",NA,4
14646,311,NA,"False",NA,3,1,2019,NA,"False",NA,4
14646,1619,NA,"False",NA,16,6,2019,NA,"False",NA,4
14646,1640,NA,"False",NA,16,3,2019,NA,"False",NA,4
14646,1698,NA,"False","papilloma",16,1,2020,NA,"False",NA,4
45676,205,NA,"False",NA,2,6,2020,NA,"False",NA,4
45676,1113,NA,"False",NA,11,1,2017,NA,"True",NA,4
15583,304,NA,"False",NA,3,7,2020,NA,"True",NA,4
15583,1498,NA,"False","non-cancerous tumor on spleen requiring spleenectomy",14,10,2017,NA,"False",NA,1
15583,1614,NA,"False",NA,16,4,2015,NA,"False",NA,4
15583,1619,NA,"False",NA,16,4,2015,NA,"False",NA,4
15583,1622,NA,"False",NA,16,4,2015,NA,"False",NA,4
15583,1627,NA,"False",NA,16,4,2015,NA,"False",NA,4
15583,1634,NA,"False",NA,16,4,2015,NA,"False",NA,4
15583,1640,NA,"False",NA,16,4,2015,NA,"False",NA,4
32721,202,NA,"False",NA,2,10,2015,NA,"True",NA,4
32721,405,NA,"False",NA,4,5,2017,NA,"True",NA,4
32721,1817,NA,"False",NA,18,5,2016,NA,"False",NA,1
39977,202,NA,"False",NA,2,1,2014,NA,"True",NA,4
39977,304,NA,"False",NA,3,9,2019,NA,"False",NA,1
39977,1112,NA,"False",NA,11,2,2013,NA,"False",NA,4
39977,1609,NA,"False",NA,16,8,2012,NA,"False",NA,4
39977,1622,NA,"False",NA,16,8,2012,NA,"False",NA,4
39977,1634,NA,"False",NA,16,8,2012,NA,"False",NA,4
39977,1801,NA,"False",NA,18,6,2018,NA,"False",NA,3
46075,501,NA,"True",NA,5,10,2019,NA,"False",NA,4
46075,504,NA,"False",NA,5,8,2019,NA,"False",NA,4
51842,908,NA,"False",NA,9,5,2020,NA,"False",NA,2
51842,1801,NA,"False",NA,18,10,2017,NA,"False",NA,3
65818,201,NA,"False",NA,2,2,2017,NA,"False",NA,4
65818,202,NA,"False",NA,2,2,2019,NA,"False",NA,4
65818,205,NA,"False",NA,2,2,2017,NA,"False",NA,4
65818,305,NA,"False",NA,3,7,2020,NA,"False",NA,1
65818,412,NA,"False",NA,4,5,2014,NA,"False",NA,4
65818,712,NA,"False",NA,7,5,2014,NA,"False",NA,4
65818,1117,NA,"False",NA,11,9,2012,NA,"False",NA,4
65818,1703,NA,"False",NA,17,6,2019,NA,"False",NA,4
65818,1706,NA,"False",NA,17,3,2018,NA,"False",NA,2
47494,1616,NA,"False",NA,16,8,2019,NA,"False",NA,4
47494,1617,NA,"False",NA,16,8,2019,NA,"False",NA,4
47494,1634,NA,"False",NA,16,8,2019,NA,"False",NA,4
6980,102,NA,"False",NA,1,7,2016,NA,"False",NA,4
6980,304,NA,"False",NA,3,7,2015,NA,"False",NA,4
6980,1113,NA,"False",NA,11,4,2020,NA,"True",NA,4
6980,1205,NA,"False",NA,12,4,2020,NA,"True",NA,4
6980,1637,NA,"False",NA,16,7,2008,NA,"False",NA,4
46135,504,NA,"False",NA,5,11,2019,NA,"False",NA,4
46135,1113,NA,"False",NA,11,11,2018,NA,"True",NA,4
46135,1312,NA,"False",NA,13,8,2010,NA,"True",NA,4
46135,1803,NA,"False",NA,18,9,2020,NA,"False",NA,4
46135,1810,NA,"False",NA,18,8,2007,NA,"False",NA,3
92526,201,NA,"False",NA,2,8,2020,NA,"False",NA,4
92526,602,NA,"False",NA,6,1,2018,NA,"True",NA,4
92526,705,NA,"False",NA,7,1,2016,NA,"True",NA,4
92526,1117,NA,"False",NA,11,2,2009,NA,"False",NA,1
59238,423,NA,"False",NA,4,10,2020,NA,"False",NA,4
17853,305,NA,"False",NA,3,8,2020,NA,"False",NA,1
17853,1701,NA,"False",NA,17,8,2018,NA,"False",NA,4
40879,304,NA,"False",NA,3,11,2020,NA,"True",NA,4
40879,307,NA,"False",NA,3,11,2020,NA,"True",NA,4
40879,313,NA,"False",NA,3,11,2020,NA,"True",NA,4
56603,1810,NA,"False",NA,18,10,2019,NA,"False",NA,2
91309,406,NA,"False",NA,4,5,2009,NA,"True",NA,4
91309,426,NA,"False",NA,4,5,2009,NA,"True",NA,4
91309,1619,NA,"False",NA,16,6,2008,NA,"False",NA,4
91309,1898,NA,"False","he came to me in 2008 with something wrong with his hip bone or tail bone, where he gets agitated if I accidentally pet him there. ",18,9,2008,NA,"False",NA,4
75538,1617,NA,"False",NA,16,5,2018,NA,"False",NA,4
35247,307,NA,"False",NA,3,7,2020,NA,"False",NA,4
35247,1805,NA,"False",NA,18,7,2020,NA,"False",NA,3
37810,406,NA,"False",NA,4,8,220,NA,"False",NA,4
66098,1105,NA,"False",NA,11,1,2018,NA,"False",NA,1
66098,1817,NA,"False",NA,18,3,2020,NA,"False",NA,4
14728,304,NA,"False",NA,3,4,2020,NA,"True",NA,4
14728,1617,NA,"False",NA,16,4,2018,NA,"True",NA,4
59174,102,NA,"False",NA,1,1,2019,NA,"True",NA,4
59174,406,NA,"False",NA,4,12,2012,NA,"False",NA,4
59174,1305,NA,"False",NA,13,8,2015,NA,"True",NA,4
59174,1307,NA,"False",NA,13,1,2017,NA,"True",NA,2
59174,1312,NA,"False",NA,13,1,2014,NA,"True",NA,4
59174,1616,NA,"False",NA,16,12,2012,NA,"False",NA,4
59174,1634,NA,"False",NA,16,12,2012,NA,"False",NA,4
59174,NA,NA,"False",NA,3,NA,NA,NA,NA,NA,NA
84925,202,NA,"False",NA,2,5,2018,NA,"True",NA,4
84925,405,NA,"False",NA,4,5,2018,NA,"True",NA,4
42525,305,NA,"False",NA,3,6,2014,NA,"False",NA,1
42525,306,NA,"False",NA,3,6,2014,NA,"False",NA,1
42525,310,NA,"False",NA,3,12,2007,NA,"False",NA,4
42525,498,NA,"False","""""""old man warts""""""",4,8,2018,NA,"True",NA,1
42525,504,NA,"False",NA,5,8,2020,NA,"True",NA,4
42525,612,NA,"False",NA,6,8,2020,NA,"True",NA,4
42525,1205,NA,"False",NA,12,8,2020,NA,"True",NA,4
19712,305,NA,"False",NA,3,1,2019,NA,"False",NA,1
19712,306,NA,"False",NA,3,1,2019,NA,"False",NA,1
19712,307,NA,"False",NA,3,1,2019,NA,"False",NA,4
19712,1637,NA,"False",NA,16,6,2018,NA,"False",NA,4
81861,108,NA,"False",NA,1,10,2019,NA,"False",NA,4
81861,311,NA,"False",NA,3,1,2020,NA,"False",NA,1
81861,708,NA,"False",NA,7,9,2019,NA,"False",NA,4
81861,1112,NA,"False",NA,11,1,2020,NA,"False",NA,4
19443,202,NA,"False",NA,2,1,2014,NA,"False",NA,4
19443,1105,NA,"False",NA,11,7,182018,NA,"False",NA,1
19443,1634,NA,"False",NA,16,7,2012,NA,"False",NA,4
16474,102,NA,"False",NA,1,5,2015,NA,"False",NA,4
16474,304,NA,"False",NA,3,5,2010,NA,"False",NA,4
16474,1113,NA,"False",NA,11,5,2012,NA,"True",NA,4
13064,498,NA,"False","Allergy of indeterminate origin",4,2,2020,NA,"True",NA,4
13064,706,NA,"False",NA,7,8,2020,NA,"True",NA,4
13064,1898,NA,"False","Hematoma",18,11,2019,NA,"False",NA,1
64837,104,NA,"False",NA,1,5,2020,NA,"True",NA,4
64837,404,NA,"False",NA,4,5,2017,NA,"False",NA,4
64837,1801,NA,"False",NA,18,5,2019,NA,"False",NA,4
52899,202,NA,"False",NA,2,11,2017,NA,"False",NA,4
52899,407,NA,"False",NA,4,8,2016,NA,"False",NA,4
79179,102,NA,"False",NA,1,3,2020,NA,"False",NA,4
79179,108,NA,"False",NA,1,1,2020,NA,"False",NA,4
79179,205,NA,"False",NA,2,2,2020,NA,"False",NA,4
79179,404,NA,"False",NA,4,2,2020,NA,"True",NA,4
79179,415,NA,"False",NA,4,12,2019,NA,"True",NA,4
79179,605,NA,"False",NA,6,10,2019,NA,"False",NA,4
79179,915,"Diabetes","False",NA,9,2,2020,NA,"True",NA,4
79179,1307,NA,"False",NA,13,2,2020,NA,"True",NA,4
32344,305,NA,"False",NA,3,7,2018,NA,"False",NA,1
32344,310,NA,"False",NA,3,7,2018,NA,"False",NA,4
32344,1614,NA,"False",NA,16,8,2020,NA,"True",NA,4
32344,1627,NA,"False",NA,16,7,2018,NA,"False",NA,4
32344,1801,NA,"False",NA,18,4,2019,NA,"False",NA,4
32344,1812,NA,"False",NA,18,10,2018,NA,"False",NA,4
83499,404,NA,"False",NA,4,3,2018,NA,"False",NA,4
83499,423,NA,"False",NA,4,3,2018,NA,"False",NA,4
70896,305,NA,"False",NA,3,5,2012,NA,"False",NA,4
63960,202,NA,"False",NA,2,4,2017,NA,"False",NA,4
63960,304,NA,"False",NA,3,2,2020,NA,"False",NA,4
63960,1798,NA,"False","Other dog's Thyroid medication",17,4,2013,NA,"False",NA,4
83918,108,NA,"False",NA,1,7,2020,NA,"False",NA,4
83918,405,NA,"False",NA,4,7,2020,NA,"False",NA,4
83918,1609,NA,"False",NA,16,6,2020,NA,"False",NA,4
83918,1634,NA,"False",NA,16,4,2020,NA,"False",NA,4
89988,709,NA,"False",NA,7,7,2020,NA,"False",NA,4
89988,713,NA,"False",NA,7,8,2020,NA,"False",NA,4
89988,1701,NA,"False",NA,17,7,2015,NA,"False",NA,4
89988,NA,NA,"False",NA,16,NA,NA,NA,NA,NA,NA
14896,304,NA,"False",NA,3,9,2019,NA,"False",NA,1
14896,1817,NA,"False",NA,18,5,2018,NA,"False",NA,4
67586,305,NA,"False",NA,3,12,2020,NA,"True",NA,1
67586,404,NA,"False",NA,4,2,2020,NA,"True",NA,4
67586,411,NA,"False",NA,4,7,2010,NA,"False",NA,4
67586,423,NA,"False",NA,4,10,2020,NA,"False",NA,4
67586,705,NA,"False",NA,7,4,2020,NA,"True",NA,4
67586,1312,NA,"False",NA,13,9,2016,NA,"True",NA,4
67586,1605,NA,"False",NA,16,7,2010,NA,"False",NA,4
67586,1634,NA,"False",NA,16,9,2015,NA,"False",NA,4
67586,1637,NA,"False",NA,16,7,2010,NA,"False",NA,4
67586,1898,NA,"False","She has a BB imbedded in her flank; dk date of incident (pre-adoption)",18,1,2009,NA,"False",NA,4
55420,305,NA,"False",NA,3,5,2009,NA,"False",NA,1
55420,426,NA,"False",NA,4,5,2015,NA,"True",NA,4
55420,1215,NA,"False",NA,12,9,2012,NA,"False",NA,4
75275,304,NA,"False",NA,3,6,2019,NA,"True",NA,4
75275,1111,NA,"False",NA,11,6,2017,NA,"False",NA,4
75275,1298,NA,"False","Neuritis cranial nerves 7, 8",12,8,2016,NA,"False",NA,4
75275,1312,NA,"False",NA,13,9,2014,NA,"True",NA,4
75275,1609,NA,"False",NA,16,6,2011,NA,"False",NA,4
79722,306,NA,"False",NA,3,2,2018,NA,"False",NA,4
79722,428,NA,"False",NA,4,8,2020,NA,"True",NA,4
79722,906,NA,"False",NA,9,3,2015,NA,"True",NA,4
79722,1106,NA,"False",NA,11,4,2018,NA,"True",NA,4
79722,1626,NA,"False",NA,16,4,2015,NA,"True",NA,4
79722,1627,NA,"False",NA,16,4,2015,NA,"True",NA,4
50877,202,NA,"False",NA,2,7,2017,NA,"False",NA,4
79098,704,NA,"True",NA,7,5,2017,NA,"False",NA,1
29625,101,NA,"False",NA,1,3,1820,2,"False",NA,4
29625,108,NA,"False",NA,1,3,201919,NA,"False",NA,4
29625,118,NA,"False",NA,1,3,2019,NA,"False",NA,4
29625,305,NA,"False",NA,3,5,2012,NA,"False",NA,1
29625,307,NA,"False",NA,3,5,2013,NA,"False",NA,1
29625,398,NA,"False","Periodontal ",3,5,2013,NA,"True",NA,1
81571,424,NA,"False",NA,4,4,2020,NA,"False",NA,4
81571,1813,NA,"False",NA,18,7,2020,NA,"True",NA,1
84397,304,NA,"False",NA,3,12,2019,NA,"False",NA,1
